entity_text,label,count
Pyrilampes,pers,2
Pyrrha,pers,2
Pyrrhus,loc,2
Pylius,pers,2
Publius Cornelius,pers,2
Publicola,work,2
669,scope,2
670,scope,2
658,scope,2
659,scope,2
660,scope,2
661,scope,2
662,scope,2
675,scope,2
676,scope,2
677,scope,2
678,scope,2
665,scope,2
666,scope,2
667,scope,2
668,scope,2
671,scope,2
672,scope,2
673,scope,2
674,scope,2
Publius Scipio,pers,2
Caius Flaminius,pers,2
CLOWES,pers,2
C. Gracchus,pers,2
Don,work,2
Prætor Urbanus,pers,2
Prætors,work,2
Prætorship,work,2
Ptolemais,pers,2
Psammon,pers,2
Psenophis,pers,2
Psiltukis,pers,2
Psyche,pers,2
Ptoiodorus,pers,2
Proteus,pers,2
Prothous,pers,2
Prothytes,pers,2
Protis,pers,2
Protogenes,pers,2
Ptolemäis,pers,2
Providence,pers,2
Province,work,2
Proxenus,pers,2
Protector,pers,2
Præsiæ,pers,2
Prytaneum,work,2
Præfect,work,2
Præfectus,work,2
Prometheus,work,2
Proculeius,pers,2
697,scope,2
698,scope,2
699,scope,2
686,scope,2
687,scope,2
688,scope,2
689,scope,2
690,scope,2
Drakontides,pers,2
Dyme,loc,2
Duellona,pers,2
Dunmore,pers,2
Caius Aurelius,pers,2
Dokimus,pers,2
Doliola,pers,2
693,scope,2
695,scope,2
696,scope,2
653,scope,2
654,scope,2
655,scope,2
656,scope,2
657,scope,2
7,work,2
Prolyta,pers,2
Promachus,pers,2
663,scope,2
664,scope,2
650,scope,2
651,scope,2
652,scope,2
Prokroustes,pers,2
Dyrrachium,pers,2
Dædalus,pers,2
Dæmon,pers,2
Dymæ,loc,2
Eburones,work,2
Ecbatana,loc,2
Echedemia,pers,2
Eclogue,work,2
Priscus,work,2
Priéne,loc,2
Priapus,loc,2
Potamon,pers,2
Postuma,pers,2
Potidæa,loc,2
Potidæa,pers,2
Potitus,pers,2
Pozzuoli,pers,2
Pranichus,pers,2
Preface,work,2
Potidaea,pers,2
Populus,pers,2
Porto Santo,loc,2
Porcii_,work,2
Pontic,work,2
"7, 8",scope,2
Pompædius Sillo,pers,2
Pontes,work,2
Pontic,loc,2
"70,000",scope,2
70-72,scope,2
Cadmea,work,2
Egyptians,pers,2
Eilakes,pers,2
Eion,loc,2
Bœotarch,loc,2
Byzantine,work,2
Eiresione,pers,2
Ekbatana,loc,2
Ekbatana,pers,2
Ekdemus,pers,2
Eknomon,pers,2
704,scope,2
705,scope,2
707,scope,2
681,scope,2
682,scope,2
683,scope,2
684,scope,2
685,scope,2
701,scope,2
702,scope,2
703,scope,2
Pontifices,pers,2
691,scope,2
692,scope,2
679,scope,2
680,scope,2
Popilius Lænas,pers,2
C. Piso,pers,2
Pometia,pers,2
Pomponii,work,2
Pompeius.,pers,2
Polyalkes,pers,2
Pompo,pers,2
726,scope,2
727,scope,2
714,scope,2
715,scope,2
716,scope,2
717,scope,2
718,scope,2
719,scope,2
731,scope,2
732,scope,2
720,scope,2
721,scope,2
722,scope,2
723,scope,2
725,scope,2
728,scope,2
729,scope,2
730,scope,2
Polygnotus,loc,2
Polytion,pers,2
Polyænus,pers,2
Polykrite,pers,2
Polymedes,pers,2
Pleistinus,pers,2
Plemmyrium,loc,2
Plotinus,pers,2
Polyperchon,pers,2
Pollichus,pers,2
Poliarchus,pers,2
742,scope,2
743,scope,2
744,scope,2
745,scope,2
Plancus Bursa,pers,2
Empiricus,pers,2
Empylus,pers,2
Enarsphorus,pers,2
Elymæi,work,2
Engyion,loc,2
Empedokles,pers,2
Eperatus,pers,2
Endymion,pers,2
Elatus,pers,2
Elders,pers,2
Elders,work,2
Elea,loc,2
749,scope,2
750,scope,2
751,scope,2
752,scope,2
753,scope,2
740,scope,2
741,scope,2
713,scope,2
754,scope,2
755,scope,2
758,scope,2
759,scope,2
748,scope,2
Plancio,work,2
708,scope,2
709,scope,2
710,scope,2
711,scope,2
712,scope,2
Plataea,pers,2
Platæans,pers,2
Epilykus,pers,2
Epidamnus,loc,2
Ephors,loc,2
Ephors,pers,2
Epigonus,pers,2
Epikles,pers,2
Epikydes,pers,2
Epikydides,pers,2
Pinus,pers,2
Pisa,loc,2
Pisis,pers,2
Phænarete,pers,2
Pitane,pers,2
Pittakus,pers,2
Picenum,pers,2
Pierion,pers,2
Pigres,pers,2
Pinarii,pers,2
Phrixus,pers,2
Phrygia,pers,2
Phyle,loc,2
Phyle,pers,2
Phyllius,pers,2
Phrygians,work,2
Phrynis,pers,2
Phthia,loc,2
Phædimus,pers,2
Phylakion,pers,2
Phokaeans,work,2
Physkon,pers,2
Epirus,pers,2
Epitimus,pers,2
Epixyes,pers,2
Ephemeris,pers,2
Ephesus,pers,2
Eques,work,2
Bætica,pers,2
Bætis,loc,2
Bætis,work,2
Bœdromion,pers,2
"8, 17",scope,2
"8, 11, 15",scope,2
736,scope,2
737,scope,2
738,scope,2
739,scope,2
"8, 15",scope,2
746,scope,2
747,scope,2
733,scope,2
734,scope,2
Phrasikles,pers,2
"Phokis,",work,2
Phokæa,loc,2
Phokæa,pers,2
Phokæans,work,2
Eresus,pers,2
Eretrieus,pers,2
Eubœans,loc,2
Ergoteles,pers,2
Erianthus,pers,2
Eridanus,pers,2
Eridanus,work,2
Erigyius,pers,2
Epipolæ,pers,2
Epirot,pers,2
Epirot,work,2
Phlius,loc,2
Philostephanus,pers,2
Phraata,loc,2
Phraata,work,2
Phlogius,pers,2
Phoebidas,pers,2
Phoebis,pers,2
Philombrotus,pers,2
Philoneikus,pers,2
Philonicus,pers,2
Philocrates,pers,2
Philokrates,pers,2
Philoktetes,pers,2
Philarus,pers,2
Philathenæus,pers,2
Pherendates,pers,2
Pheristus,pers,2
Pheræ,loc,2
"8, 25",scope,2
7th,scope,2
Burgundy,loc,2
Burmann,pers,2
Busiris,pers,2
Butler,pers,2
Etruscans,loc,2
Brettius,pers,2
Eudamus,pers,2
Eudoxus,pers,2
Philaeus,pers,2
Philagrus,pers,2
Philetas,pers,2
Philinna,pers,2
Philip II.,pers,2
Pharyges,pers,2
Pharnapates,pers,2
Philip III,pers,2
85 and 84,scope,2
"8, 21",scope,2
"9, 10,",scope,2
"9, 13",scope,2
"9, 15, 16",scope,2
"8, 65",scope,2
"8, 20",scope,2
Phereboea,pers,2
Pherekles,pers,2
Phereklus,pers,2
Petrachus,pers,2
Petro,pers,2
Phaedra,pers,2
Phalerean,work,2
Persians,loc,2
Phanippus,pers,2
900,scope,2
A.D,work,2
A.D.,work,2
9th,scope,2
Euktus,pers,2
Eulæus,pers,2
Bottiæans,pers,2
Euphorion,pers,2
Euphranor,pers,2
Eumolpus,pers,2
Eupator,pers,2
Essence,pers,2
Bubulci,pers,2
Bulimia,pers,2
Etymokles,pers,2
Persis,pers,2
Petinus,pers,2
Petra,loc,2
Persians,pers,2
Periboea,pers,2
Perigoune,pers,2
Perikleides,pers,2
Perinthus,loc,2
Petilius,pers,2
Aboeokritus,pers,2
Pergamus,loc,2
Abrotonon,pers,2
"9, 26",scope,2
Abydos,pers,2
Perinthus,pers,2
Periphemus,pers,2
Periphetes,pers,2
Peripoltas,pers,2
Peritas,pers,2
Eurysthenes,pers,2
Eurytus,pers,2
Eurykleides,pers,2
Eur.,pers,2
Eurotas,pers,2
Euius,pers,2
Brixellum,pers,2
Penelope,pers,2
Peneus,work,2
Peninsula,work,2
Penny Cyclopædia,work,2
Penteleum,pers,2
Peiræus,work,2
Peparethos,pers,2
Peparethus,pers,2
Pelopidæ,work,2
Pelagon,work,2
Pelasgi,work,2
Pelasgus,pers,2
Pelias,pers,2
Pausanius,pers,2
Patronis,pers,2
Patræ,pers,2
Pauli,work,2
Peloponnesians,pers,2
Acharnians,pers,2
Achilles',pers,2
Achæan,loc,2
Boukephalia,pers,2
Eutyches,pers,2
Euxine,loc,2
Evagoras,pers,2
Boeotia,work,2
Fabii,pers,2
Evangelus,pers,2
Evanthes,pers,2
Euphrates,pers,2
Euphronius,pers,2
Eupolemus,pers,2
Exathres,pers,2
Exposure,work,2
Paulus Æmilius,pers,2
Pedia,pers,2
Pasiphæ,pers,2
Pegæ,pers,2
Patavium,pers,2
Pasiphon,pers,2
Acropolis,work,2
Act,work,2
Actio,work,2
Pataikos,pers,2
Achaia,pers,2
Patrokles,pers,2
Pater,pers,2
Pariskas,pers,2
Parium,loc,2
Parma,loc,2
Parmenides,pers,2
Patrae,loc,2
Patricians,pers,2
Parrhasius,pers,2
Paris,pers,2
Part II,scope,2
Parthenon,loc,2
Parthenon,pers,2
Panopeus,pers,2
Falerii,loc,2
Fabri,pers,2
Bosphorus,work,2
Panthoides,pers,2
Parallel Lives,work,2
Paphos,pers,2
Pallantium,loc,2
Pallene,pers,2
Parali,work,2
Adiabeni,pers,2
Adiabeni,work,2
Panaitios,pers,2
Palladium,work,2
Adranus,pers,2
Adramyttium,loc,2
Aciris,pers,2
Aconite,pers,2
Adranum,loc,2
Adranum,pers,2
Panathenaic,work,2
Pandion,pers,2
Pandosia,pers,2
Pammenes,pers,2
Pamphilus,pers,2
Pannonians,pers,2
Panope,loc,2
February,work,2
Faustus Sulla,pers,2
Fabius Ambustus,pers,2
Fabius Pictor,pers,2
PLUTARCH'S LIVES,pers,2
Pachynus,loc,2
Pangæus,pers,2
Pannonia,loc,2
Paidaretus,pers,2
Padua,work,2
Palace,work,2
Paestum,loc,2
P. Licinius,pers,2
Oxus,loc,2
P. Clodius,pers,2
Oryssus,pers,2
PLUTARCH'S,pers,2
Aelius Tubero,pers,2
Orthagoras,pers,2
Orthias,pers,2
Orthopagus,work,2
Aesop,pers,2
Aegle,pers,2
Adige,work,2
Ad.,work,2
Ada,pers,2
Osca,pers,2
Osiris,pers,2
Ovatio,work,2
Otacilius,pers,2
Ornis,pers,2
Ornytus,pers,2
Oroandes,pers,2
Orexartes,pers,2
Orfidius,pers,2
Orontes,pers,2
Oropus,pers,2
Orpheus,pers,2
Orsodates,pers,2
Age,work,2
Agesias,pers,2
Or,pers,2
Agraulai,pers,2
Agias,pers,2
Agis II.,pers,2
Bona Dea,pers,2
Boeotian,work,2
Bilecha,work,2
Biog.,work,2
Five,work,2
Flamen,work,2
Field of Mars,work,2
First,work,2
Aeakus,pers,2
Orat,work,2
Orat.,work,2
Oracle,work,2
Olympian,pers,2
Aix,pers,2
Agariste,pers,2
Agathoklea,pers,2
Olynthus,pers,2
Omphale,work,2
Onatius,pers,2
Formianum,loc,2
Fortune,work,2
Forum Romanum,work,2
Fidentia,pers,2
Fides,pers,2
Bola,pers,2
Boedromion,loc,2
Boedromion,pers,2
Boeorix,pers,2
Oenopion,pers,2
Olbius,pers,2
Olizon,pers,2
Oarses,pers,2
October,scope,2
Numantia,pers,2
Numantines,pers,2
Akte,loc,2
Akestodorus,pers,2
Akontium,loc,2
Agrionius,pers,2
Numidian,loc,2
Agraulæ,pers,2
Agricola,work,2
Nones,work,2
Nonnius,pers,2
Nora,loc,2
Novum Comum,loc,2
North,pers,2
Numa Pompilius,pers,2
Notes,scope,2
Notes,work,2
Nothus,pers,2
Nova,loc,2
Novum Comum,work,2
Frag.,work,2
Fulcinia,pers,2
Fonteius,pers,2
Fonteius Capito,pers,2
Alexandria,pers,2
Nikon,pers,2
Nisibin,pers,2
Nisibis,loc,2
Nervii,work,2
New,loc,2
Neptune,pers,2
Nikarchus,pers,2
Nicostrate,pers,2
Naupaktus,loc,2
Nauplia,loc,2
Nausikrates,pers,2
Navarre,loc,2
Allobrogicus,pers,2
Albanians,loc,2
Allia,work,2
Nektanebis,loc,2
Neleus,pers,2
Nemea,pers,2
Neander,pers,2
Nemetocenna,loc,2
Neochorus,pers,2
Neodamodes,pers,2
Neon,loc,2
Narbo,loc,2
Napoleon,pers,2
Narthakius,pers,2
Narbonensis,loc,2
Myriandrus,pers,2
Alsæa,pers,2
Biton,pers,2
Black Sea,work,2
Birds,work,2
Birkenna,loc,2
Bellerophon,pers,2
Bellinus,pers,2
Bellona,loc,2
Bithys,pers,2
Furius Camillus,pers,2
Alexippus,pers,2
Amazoneum,work,2
Amazonia,loc,2
Alkimenes,pers,2
Alexandristes,pers,2
Alexikrates,pers,2
Mytilene,loc,2
Mædi,pers,2
Mysteries,work,2
Muses,work,2
Mycenæi,loc,2
Mykale,loc,2
Musæus,pers,2
Mother,work,2
Amnæus,pers,2
Amida,pers,2
Ammianus,pers,2
Alopekæ,pers,2
Alphenus Varus,pers,2
Mucianus,pers,2
Mounychus,pers,2
Galate,loc,2
Gallia,pers,2
Bithynian,loc,2
Monarchy,work,2
Mucianus Dives,pers,2
Mucianus Dives,work,2
Monte Circello,work,2
Molus,pers,2
Moon,pers,2
Mitra,pers,2
Mosa,work,2
Mnesikles,pers,2
Mnesiphilus,pers,2
Mnesitheus,pers,2
Mithropaustes,pers,2
Molossians,work,2
Molossus,pers,2
Molpadia,pers,2
Mnestra,pers,2
Moesia,loc,2
Moesia,pers,2
Amphissa,pers,2
Amphitheus,pers,2
Anakes,pers,2
Amyot,pers,2
Anab,work,2
Ambrakia,loc,2
Ambrakia,pers,2
Misenum,pers,2
Mithra,pers,2
Milesiaca,pers,2
Anaxandrides,pers,2
Anaxenor,pers,2
Middle,work,2
Gargettus,loc,2
Geranea,pers,2
Gergithus,pers,2
Gerlach,pers,2
"Gaul,",work,2
Ganges,work,2
Gelanor,pers,2
Geleontes,pers,2
Gaza,loc,2
Gedrosia,loc,2
Gades,pers,2
Gaeta,loc,2
Gaeta,work,2
Gela,loc,2
Ancona,loc,2
Ancus,pers,2
Ancus Marcius,pers,2
Ancharia,pers,2
Ancharius,pers,2
Amphitrope,pers,2
Amphitryon,pers,2
Amphiktyonic,work,2
Miliarium Aureum,work,2
Milesians,loc,2
Mimallones,pers,2
Mimnermus,pers,2
Mimus,pers,2
Metellus Celer,pers,2
Metagenes,pers,2
Metellus Scipio,pers,2
Andron,pers,2
Andronikus,pers,2
Merope,pers,2
Menoetius,pers,2
Anienus,pers,2
Annal,work,2
Annalius,pers,2
Berenice,pers,2
Berlin,loc,2
Beluris,pers,2
Bathykles,pers,2
Baton,pers,2
Geneva,loc,2
Batakes,pers,2
Gerandas,pers,2
Anapus,loc,2
Annibal,pers,2
Anaxidamus,pers,2
Analius,pers,2
Mestrius Florus,pers,2
Mesopotamia,work,2
Messala Corvinus,pers,2
Messalina,pers,2
Mende,pers,2
Melos,pers,2
Memnon,pers,2
Messene,pers,2
Menemachus,pers,2
Memphis,pers,2
Mende,loc,2
Megellus,pers,2
Menenius,pers,2
Menexenus,pers,2
Meninx,pers,2
Antemnæ,loc,2
Antemnæ,pers,2
Antenor,pers,2
Anthedon,pers,2
Glaber,work,2
Geræstus,pers,2
Glaukippus,pers,2
Gelæ,pers,2
Glykon,pers,2
Bema,pers,2
Angelus,pers,2
Androkydes,pers,2
Meleager,pers,2
Melikerta,pers,2
Melanopus,pers,2
Melantas,pers,2
Medea,work,2
Melite,loc,2
Antiorus,pers,2
May,scope,2
Antagoras,pers,2
Antiphates,pers,2
Megabazus,pers,2
Medes,loc,2
Medes,work,2
Megaleas,pers,2
Megalophanes,pers,2
Medise,pers,2
Martialis,pers,2
Martianus,pers,2
Martigues,pers,2
Greek,loc,2
Greeks,pers,2
Goats',work,2
Gobryas,pers,2
Gordius,pers,2
Golden,work,2
Gonatas,work,2
Getæ,work,2
Gordyeni,pers,2
Gordyeni,work,2
Gorgo,pers,2
Gorgoleon,pers,2
Masius,pers,2
Martha,pers,2
Massinissa,pers,2
Margiana,pers,2
Antoninus,pers,2
Antikleides,pers,2
Antikyra,loc,2
Antikyra,pers,2
Marikas,pers,2
Antigonis,pers,2
Marocco,loc,2
Marrucini,pers,2
Marica,pers,2
Marcus Cato,pers,2
Marcus Claudius,pers,2
Marcus Lucullus,pers,2
Marcus Otho,pers,2
Marathus,pers,2
Aphrodité,pers,2
Apellikon,pers,2
Apennines,work,2
Belbina,loc,2
Battle,work,2
Battus,pers,2
Bekker,pers,2
Balinus,pers,2
Balissus,pers,2
Bambyke,pers,2
Belgæ,pers,2
Bardanes,pers,2
March,scope,2
Antonias,pers,2
Antonii,pers,2
Marcus Aurelius,pers,2
Marcii,pers,2
Marcius Rex,pers,2
Mania,pers,2
Marcus Antoninus,pers,2
Manthes,pers,2
Mantineans,pers,2
Apparel,work,2
Magnetes,pers,2
April,scope,2
Apsephion,pers,2
Apollothemis,pers,2
Apameia,loc,2
Appuleius,pers,2
April,pers,2
Makaria,pers,2
Malchus,pers,2
Malea,pers,2
Maia,pers,2
M. Tullii,pers,2
Malkitus,pers,2
Grove,work,2
Grypus,pers,2
Gylon,pers,2
Gymnasium,work,2
Gymnopædia,work,2
Gymnosophists,work,2
Bay,work,2
Granikus,loc,2
Gorgus,pers,2
Machares,pers,2
Macrinus,pers,2
Macedonia,pers,2
M. Licinius Crassus,pers,2
Magaeus,pers,2
Magister,work,2
Machairones,pers,2
Aquillius,pers,2
Aquæ,work,2
Aquæ Sextiæ,pers,2
Aquæ Sextiæ,work,2
Apollophanes,pers,2
Arabian,work,2
Arabs,work,2
Arachosia,loc,2
Lysias,pers,2
Lysikles,pers,2
Apollonias,pers,2
M. Junius Brutus,pers,2
Lycæum,work,2
Lydia,pers,2
Bacchiadæ,pers,2
Bassus,pers,2
Hadrianus,pers,2
Bacillus,pers,2
Halonesus,pers,2
Hagnothemis,pers,2
Halimus,pers,2
Halkyoneus,pers,2
Lygdamis,pers,2
Lycia,pers,2
Lykurgus',pers,2
Lykus,work,2
Lykæa,work,2
Lykius,pers,2
Lusitani,pers,2
Luculli,pers,2
Archedamus,pers,2
Arbakes,pers,2
Arcadian,pers,2
Apulia,work,2
Apsus,pers,2
Lyceum,work,2
Lusius,pers,2
Lucius Cornelius Sulla,pers,2
Lucius Manlius,pers,2
Lucius Cornelius,pers,2
Lucius Philippus,pers,2
Lucius Quintius,pers,2
Lucius Furius,pers,2
Lucius Mummius,pers,2
Love,pers,2
Harbour,work,2
Harmodius,pers,2
Barbius,pers,2
H.N.,work,2
Bardyllis,pers,2
Basilica,pers,2
Basilica Porcia,work,2
Bar,loc,2
Archon Eponymus,pers,2
Archilochi,pers,2
Lokrians,loc,2
Ardea,loc,2
Ardettus,pers,2
Archippus,pers,2
Araxes,pers,2
Aragon,loc,2
Arakus,pers,2
Aras,work,2
Lollius,pers,2
London Geog.,work,2
Long,work,2
Long Walls,work,2
Longinus,pers,2
Lokrians,work,2
Likymnius,pers,2
Lissus,pers,2
Little,work,2
Lingones,work,2
Lion's Head,work,2
Argileonis,pers,2
Libya,pers,2
Libyans,loc,2
Argive,work,2
Argo,pers,2
Hekale,pers,2
Hedylium,loc,2
Hekatompedon,loc,2
Hekuba,pers,2
Hegesistratus,pers,2
Halæae,pers,2
Halæ,pers,2
Lichas,pers,2
Archippe,pers,2
Archibiades,pers,2
Archibius,pers,2
Licinius Lucullus,pers,2
Leuktridæ,pers,2
Licinius Stolo,pers,2
Aristagoras,pers,2
Aristeides',pers,2
Aristides,pers,2
Ariomandes,pers,2
Arethusa,loc,2
Aretæus,pers,2
Aristodikus,pers,2
Aristokleitus,pers,2
Lex Cassia,work,2
Lex Julia,work,2
Arginusæ,loc,2
Lib.,work,2
Libera,work,2
Letters,work,2
Leucaria,pers,2
Lerna,loc,2
Leukas,loc,2
Less,work,2
Leto,pers,2
Leukon,pers,2
Leukonoe,pers,2
Leukothea,pers,2
Lentuli,pers,2
Lentuli,work,2
Heliopolis,loc,2
Helius,pers,2
Hellas,loc,2
Hellas,pers,2
Helots,pers,2
Helots,work,2
Helvia,pers,2
Helvidius,pers,2
Helvius Cinna,pers,2
Hemathion,pers,2
Hegesipyle,pers,2
Henioche,pers,2
Lepida,pers,2
Leontines,pers,2
Leobotes,pers,2
Leochares,pers,2
Lavinia,pers,2
Lavinium,loc,2
Leos,pers,2
Arkissus,pers,2
Arles,loc,2
Lecanius,pers,2
Laverna,pers,2
Arnakes,pers,2
Arpates,pers,2
Balearicus,pers,2
Bactria,loc,2
B.C. 79,scope,2
Balbus,work,2
Heraklea,loc,2
Herakleidæ,pers,2
Herakleidæ,work,2
Hercynian,pers,2
Herald,work,2
Aricia,pers,2
Armenians,loc,2
Legatus,pers,2
Lechæum,loc,2
Arsacidæ,work,2
Aristonous,pers,2
Arta,loc,2
Arsanias,pers,2
Arsanias,work,2
Laurentum,pers,2
Aristus,pers,2
Laurium,loc,2
Lauron,loc,2
Latona,pers,2
Lakratides,pers,2
Lakritus,pers,2
Lamprias,pers,2
Lamptra,loc,2
Lampito,pers,2
Lampra,loc,2
Arthmias,pers,2
Lacedæmonian,pers,2
Ascanius,pers,2
Aruveni,pers,2
B.C. 57,work,2
Hermæus,pers,2
Hero,pers,2
Herodianus,pers,2
Hera,loc,2
Herophytus,pers,2
Herostratus,pers,2
Heræum,loc,2
Bacchæ,work,2
Hephæus,pers,2
Arsakidæ,pers,2
Arras,pers,2
Arymbas,pers,2
Laconian,pers,2
Lacedæmonium,loc,2
Lacedæmonius,pers,2
Laertes,pers,2
Lais,pers,2
Lake,loc,2
LIMITED,scope,2
LIVES,work,2
Lacedaemonian,loc,2
Lacedaemonians,loc,2
Lacedaemonians,work,2
Asopia,loc,2
L. Cassius Longinus,pers,2
Artemisia,pers,2
Aspetus,pers,2
L. Cassius,pers,2
L. Licinius Lucullus,pers,2
L. Cornelius Cinna,pers,2
Kybisthus,pers,2
Kydnus,work,2
Kyknus,pers,2
Hiempsal,loc,2
Hermus,pers,2
Hermae,work,2
Herminius,pers,2
Hermione,loc,2
Hills,work,2
Himeræus,pers,2
B.C. 85,scope,2
Hermotimus,pers,2
B.C. 99,scope,2
B.C. 99,work,2
B.C. 88,scope,2
B.C. 90,scope,2
B.C. 91,scope,2
Kyme,loc,2
Kynosarges,loc,2
Kyrnus,pers,2
Kynoskephalæ,loc,2
Kroton,loc,2
Kroton,pers,2
Krenides,pers,2
Kreophylus,pers,2
Krito,pers,2
Kritolaidas,pers,2
Asylus,pers,2
Asterie,pers,2
Asteropus,pers,2
Hippomachus,pers,2
B.C. 431,scope,2
Hispalis,pers,2
Hispania,pers,2
Hispaniens,loc,2
Hesychia,pers,2
Hexapylon,pers,2
Astypalaea,loc,2
Astyphilus,pers,2
Asinaria,pers,2
Asinarus,pers,2
Ktesibius,pers,2
Ktesippus,pers,2
Kritolaus,pers,2
Krommyon,loc,2
Krommyon,pers,2
Kronion,pers,2
Kurbeis,pers,2
Kyanean,work,2
Krypteia,work,2
Korkyra,pers,2
Koroebus,pers,2
Koronea,pers,2
Korrhabus,pers,2
Korynetes,pers,2
Krates,pers,2
Kratesipolis,pers,2
Kotys,pers,2
Krannon,loc,2
Knights,work,2
Kodrus,pers,2
Hippodameia,pers,2
Hippokles,pers,2
Horat.,pers,2
B.C. 72,scope,2
B.C. 73,scope,2
B.C. 75,scope,2
B.C. 67,scope,2
Konnidas,pers,2
Kolias,pers,2
Kleopater,pers,2
Kleobis,pers,2
Kleomantes,pers,2
Konopion,pers,2
Kopais,work,2
Atillius,pers,2
Atlantic,work,2
Athenophanes,pers,2
Athens.,loc,2
Atlantis,pers,2
Atia,pers,2
Assyria,loc,2
Astenius,pers,2
Kleora,pers,2
Klymene,pers,2
Knight,pers,2
Kleophanes,pers,2
Kleoptolemus,pers,2
Klazomenae,pers,2
Kissus,pers,2
Kithæron,pers,2
Klazomenæ,pers,2
Kleaenetus,pers,2
Attia,pers,2
Attic,pers,2
Attic,work,2
"Kimon,",pers,2
Keressus,pers,2
Huesca,pers,2
Hyacinthus,pers,2
Hybla,pers,2
Hybreas,pers,2
Hydaspes,pers,2
Hydaspes,work,2
Hykkara,loc,2
Hyllus,pers,2
Hoplacus,pers,2
Attis,pers,2
Killes,pers,2
Kirrha,loc,2
King Numa,pers,2
Kilikia,pers,2
Kekrops,pers,2
King Philip,pers,2
King Philippus,pers,2
Kephisus,loc,2
Kent,loc,2
Kephalon,pers,2
Kephalus,pers,2
Kephisodotus,pers,2
Kerasunt,pers,2
Kephissus,loc,2
Kaphyæ,loc,2
Autochthones,pers,2
Aulis,pers,2
Aulus Postumius Albinus,pers,2
Hyrkani,work,2
Hyrkanian,loc,2
Hyperbates,pers,2
Hystaspes,pers,2
Hypsion,pers,2
Hyrkanian,work,2
Horse,work,2
Hortalus,pers,2
Hostilia,work,2
Autoleon,pers,2
Aurelius Victor,pers,2
Kassandrea,pers,2
Karmania,loc,2
Karyatides,pers,2
Kassandra,pers,2
Kalliphon,pers,2
Kalliades,pers,2
Kallidromus,pers,2
Kanethus,pers,2
Juno Moneta,pers,2
Junonia,pers,2
B.C. 106,scope,2
Aulis,loc,2
Jupiter Capitolinus,pers,2
August,work,2
Julia,work,2
Kadmus,pers,2
Kalends,work,2
B.C. 124,scope,2
B.C. 134,scope,2
B.C. 146,scope,2
Avillius,pers,2
Axiochus,pers,2
B.C. 202,scope,2
B,scope,2
Aventine,pers,2
Jun.,pers,2
June,scope,2
B.C. 56,work,2
B.C. 35,scope,2
B.C. 30,scope,2
B.C. 34,scope,2
Iberi,pers,2
Iampsas,pers,2
Junii,work,2
Junii_,work,2
Junia,pers,2
Jubius,pers,2
Josephus,pers,2
Jove,pers,2
Jugurtha,loc,2
Italia,pers,2
Ithome,loc,2
Iulus,pers,2
Isias,pers,2
Island,work,2
Isaeus,pers,2
Ismenius,pers,2
Isomantus,pers,2
Iolas,pers,2
Issus,pers,2
Iope,pers,2
B.C. 357,scope,2
B.C. 36,scope,2
B.C. 37,scope,2
B.C. 39,scope,2
B.C. 133,scope,2
B.C. 117,scope,2
B.C. 119,scope,2
Iou,work,2
Ionian,pers,2
Ichnæ,pers,2
Ida,work,2
Ibykus,pers,2
Idrilus,pers,2
Idæus,pers,2
Iktinus,pers,2
II.,scope,2
II.,work,2
Iliad_,work,2
B.C. 45,work,2
I.T.,work,2
II,scope,2
Illyrians,work,2
Ipsus,loc,2
Iophon,pers,2
Ios,pers,2
Illyria,loc,2
Imbros,loc,2
Inora,pers,2
Insteius,pers,2
Æsion,pers,2
xxiii.,scope,2
xxiv.,scope,2
Ælius,pers,2
Ætolia,pers,2
Ætolians,pers,2
.,loc,2
xvii.,scope,2
", iv.",scope,2
Ænaria,pers,2
Æolis,loc,2
Ælian,pers,2
Ægospotami,loc,2
Ænaria,loc,2
&c.,scope,2
',work,2
Cermanus,pers,1
&c. i. p. 248.,scope,1
(37,scope,1
(_Octav.,scope,1
(xliv,scope,1
Æmilii,pers,1
Æmilii,work,1
Æmilius Paulus--Acilius,pers,1
Æmilius Scaurus,pers,1
Æn.,pers,1
Ægospotami,pers,1
Ægyptiaca,work,1
Æolia,loc,1
Ægium,pers,1
", 9, 10",scope,1
", 9, 16",scope,1
", c. 22",scope,1
", ii",scope,1
", ii.",scope,1
", 4, 17",scope,1
", 4-7",scope,1
", 40",scope,1
", 41",scope,1
", 45, c. 18.",scope,1
", 5",scope,1
. 117,date,1
. 118,scope,1
. 120,scope,1
. 138,scope,1
. 148,date,1
. 159,date,1
Charillus,pers,1
Chance,pers,1
Chaonians,loc,1
x. 32,scope,1
x. 33,scope,1
x. 34,scope,1
Ædui,pers,1
"Ædui,",pers,1
Cevenna,work,1
Chelidonian,loc,1
Chelidonian,work,1
Chelidoniæ,work,1
Chersonese,pers,1
Charmidas,pers,1
Chartres,pers,1
Charidenus,pers,1
", 29",scope,1
", 3",scope,1
", 3,",scope,1
Chaldæan,work,1
Chaldæans,loc,1
Ceressus,pers,1
"Ælii,",pers,1
Certa,work,1
xenios,pers,1
x. 15,scope,1
x. 22,scope,1
x. 3,scope,1
", 56",scope,1
", 6",scope,1
", 23",scope,1
", 25",scope,1
Ida,pers,1
Ides of March,work,1
Iberians,work,1
Ibiça,loc,1
Infamis,pers,1
Ioxids,pers,1
Iphicrates,pers,1
Iphigenia,loc,1
